time,joint_positions
7.912,"array('d', [-1.796366964085451, 1.4599308862043174, -2.2435620342059917, 2.35360027254566, 1.5706837881531235, 1.3455303867207664])"
7.913,"array('d', [-1.7965311352285311, 1.4599226037571047, -2.243554541814253, 2.3535978849935346, 1.5706825562402733, 1.3453670780488627])"
7.914000000000001,"array('d', [-1.7966955788622576, 1.4599137910913251, -2.2435476346065153, 2.3535968966037464, 1.5706812737440499, 1.3452034949185985])"
7.915,"array('d', [-1.7968602922788357, 1.4599044482220822, -2.243541284693772, 2.353597263708416, 1.5706800045433416, 1.3450396315942204])"
7.916,"array('d', [-1.797023569953346, 1.459897365558671, -2.2435270300698846, 2.3536030876375835, 1.5706839041292717, 1.3448754151765008])"
7.917,"array('d', [-1.7971866747272012, 1.459888806972206, -2.243517387003105, 2.353599133321833, 1.5706837900026471, 1.344709993184235])"
7.918,"array('d', [-1.7973505420043798, 1.45987969776939, -2.243508589018133, 2.3535960555865625, 1.5706827908916845, 1.3445472312515454])"
7.9190000000000005,"array('d', [-1.7975146449623478, 1.459870061681265, -2.2435003602549135, 2.3535944620934024, 1.5706815957169875, 1.344383984735589])"
7.92,"array('d', [-1.7976773423382657, 1.4598626391216944, -2.243484405669625, 2.3535983119007873, 1.5706853954301, 1.3442203914676039])"
7.921,"array('d', [-1.797839878746688, 1.4598537567257206, -2.2434730308417214, 2.353592621871645, 1.5706852167599592, 1.3440556197784397])"
7.922000000000001,"array('d', [-1.7980031673014782, 1.4598443234332732, -2.2434625280422367, 2.3535878678272715, 1.5706841589596632, 1.3438934402954406])"
7.923,"array('d', [-1.7981666931254445, 1.4598343622307175, -2.243452626633859, 2.3535846396285716, 1.5706829057558203, 1.3437307799335574])"
7.924,"array('d', [-1.7983304895803607, 1.4598238698180281, -2.243443321132109, 2.3535828259442026, 1.5706816033862414, 1.3435678465862446])"
7.925,"array('d', [-1.7984945539291886, 1.4598128461569797, -2.2434345832350497, 2.3535823826660627, 1.5706803152005995, 1.3434046346416182])"
7.926,"array('d', [-1.798657187919495, 1.459804070642386, -2.2434179916859116, 2.3535873876395694, 1.570684173477167, 1.3432410714921936])"
7.9270000000000005,"array('d', [-1.7988196520050284, 1.459793824452707, -2.2434060079523266, 2.3535826816310608, 1.5706840362774328, 1.3430763174240883])"
7.928,"array('d', [-1.7989828727623496, 1.4597830269526308, -2.2433948751931188, 2.353578872161338, 1.5706830198083117, 1.3429142020226883])"
7.929,"array('d', [-1.799146327568024, 1.4597717014354261, -2.2433843203372805, 2.3535765585498374, 1.5706818085834042, 1.34275160567731])"
7.930000000000001,"array('d', [-1.7993083822759903, 1.4597625770445275, -2.2433660896476253, 2.3535796769006527, 1.5706855695947324, 1.3425886644830094])"
7.931,"array('d', [-1.7994702788395014, 1.4597519980541442, -2.24335243272007, 2.353573321173782, 1.5706853708740998, 1.3424245591805894])"
7.932,"array('d', [-1.7996329217485416, 1.4597408674571457, -2.2433396519109414, 2.353567919177501, 1.5706842987748417, 1.342263025254271])"
7.933,"array('d', [-1.7997958001963217, 1.4597292077987916, -2.2433274794269087, 2.3535640524526, 1.5706830325652523, 1.3421010139498235])"
7.934,"array('d', [-1.799958947206286, 1.459717015782514, -2.243315909208214, 2.3535616101187045, 1.5706817180092698, 1.3419387313810105])"
7.9350000000000005,"array('d', [-1.8001223600174554, 1.4597042913300462, -2.24330491267149, 2.3535605477507624, 1.570680418176147, 1.3417761720380874])"
7.936,"array('d', [-1.8002843481350532, 1.4596938020618908, -2.2432861117444824, 2.353564918713693, 1.5706842407895087, 1.3416132636263194])"
7.937,"array('d', [-1.8004461691067821, 1.4596818474221613, -2.2432719099363467, 2.353559643412819, 1.5706840869961847, 1.3414491788072882])"
7.938,"array('d', [-1.8006087408151796, 1.459669340706155, -2.2432585609224622, 2.353555280091359, 1.5706830597417831, 1.3412877117742041])"
7.939,"array('d', [-1.8007715446954928, 1.4596563047482445, -2.2432457946566435, 2.3535524194797146, 1.570681838973453, 1.341125767242677])"
7.94,"array('d', [-1.8009346144203426, 1.459642736274331, -2.243233606028843, 2.3535509509044767, 1.5706805691490273, 1.3409635549146985])"
7.941,"array('d', [-1.8010962613100432, 1.4596313979786535, -2.243213635371758, 2.353554915502965, 1.5706843875875367, 1.3408009929094067])"
7.942,"array('d', [-1.801257742431046, 1.4596185968132593, -2.243198262686626, 2.3535492654910732, 1.570684228235845, 1.3406372615457172])"
7.9430000000000005,"array('d', [-1.8014199714179697, 1.4596052433098636, -2.2431837457483015, 2.3535445376958517, 1.5706831944002588, 1.3404761375146663])"
7.944,"array('d', [-1.8015824317642148, 1.4595913600771944, -2.2431698159073505, 2.3535413186126624, 1.570681966236165, 1.3403145376809034])"
7.945,"array('d', [-1.8017451569686096, 1.4595769438329822, -2.2431564677680655, 2.3535394976699244, 1.5706806888926292, 1.340152670810103])"
7.946,"array('d', [-1.8019064632387658, 1.459564749647336, -2.2431353681901647, 2.3535431050821987, 1.5706845212517186, 1.3399904508800435])"
7.947,"array('d', [-1.8020676058535783, 1.459551095608877, -2.2431188620468188, 2.353537134354911, 1.5706843642735178, 1.3398270732241313])"
7.948,"array('d', [-1.8022294931563092, 1.4595368889861142, -2.243103213114009, 2.353532095473613, 1.5706833276052168, 1.3396662911078312])"
7.949,"array('d', [-1.8023916109296099, 1.4595221521259707, -2.2430881544096755, 2.3535285700351896, 1.570682094112428, 1.3395050348566409])"
7.95,"array('d', [-1.8025539925171836, 1.4595068817332686, -2.2430736803256077, 2.3535264474801414, 1.5706808106460144, 1.33934351236181])"
7.9510000000000005,"array('d', [-1.8027166351516082, 1.459491077721742, -2.2430597626693687, 2.3535256838512253, 1.570679540741212, 1.3391817179670327])"
7.952,"array('d', [-1.8028778321199683, 1.4594775360156598, -2.2430379515206016, 2.3535303638204215, 1.5706834395892024, 1.3390195785373733])"
7.953,"array('d', [-1.8030388555455732, 1.459462522679967, -2.243020768693058, 2.353525284054767, 1.570683323774532, 1.3388562636055235])"
7.954,"array('d', [-1.8032006285766193, 1.4594469564226906, -2.243004424233403, 2.353521098671221, 1.5706823257611031, 1.3386955924987385])"
7.955,"array('d', [-1.8033626289565834, 1.4594308599231958, -2.2429886484411083, 2.3535183992828617, 1.5706811308017856, 1.338534447071525])"
7.956,"array('d', [-1.8035232138983133, 1.4594169791609173, -2.2429651576061485, 2.3535211299533576, 1.5706849304068045, 1.3383729628280887])"
7.957,"array('d', [-1.8036836373046543, 1.4594016428308998, -2.242946262782222, 2.353514338360172, 1.570684750520127, 1.3382103303510757])"
7.958,"array('d', [-1.8038448000248886, 1.4593857534203012, -2.242928233205602, 2.3535084999644926, 1.5706836942206959, 1.3380502737056634])"
7.9590000000000005,"array('d', [-1.8040061917449115, 1.4593693328816126, -2.242910804297066, 2.3535041888311863, 1.5706824416349852, 1.3378897462862527])"
7.96,"array('d', [-1.8041678454318915, 1.4593523779083684, -2.2428939697863663, 2.3535012946984954, 1.5706811397170215, 1.3377289540175774])"
7.961,"array('d', [-1.8043297582935927, 1.4593348883621604, -2.2428777011146397, 2.3534997731523633, 1.5706798519348333, 1.3375678913830948])"
7.962,"array('d', [-1.8044902307551294, 1.4593196494396494, -2.2428535884449357, 2.353503685803521, 1.5706837107770197, 1.3374064855451813])"
7.963,"array('d', [-1.8046505330346492, 1.4593029441125054, -2.242834099774014, 2.353497903331282, 1.5706835727363824, 1.3372439201794202])"
7.964,"array('d', [-1.8048115789238994, 1.4592856852590521, -2.2428154545386056, 2.3534930341435567, 1.5706825582013613, 1.3370839760722304])"
7.965,"array('d', [-1.8049728505508165, 1.4592678951290343, -2.242797385861407, 2.353489661485167, 1.5706813479995279, 1.3369235611556451])"
7.966,"array('d', [-1.8051327120312337, 1.4592523088564338, -2.2427716502516244, 2.353491707062294, 1.5706851102775103, 1.3367628092625514])"
7.9670000000000005,"array('d', [-1.8052924151479808, 1.4592352721898263, -2.24275050439139, 2.3534842930837576, 1.5706849110957093, 1.3366009246953612])"
7.968,"array('d', [-1.8054528516449881, 1.4592176818230669, -2.242730227175171, 2.353477849089413, 1.5706838412122583, 1.3364415940854633])"
7.969,"array('d', [-1.8056135154429462, 1.4591995592780775, -2.2427105568829866, 2.353472940841665, 1.57068257630243, 1.3362817960722302])"
7.97,"array('d', [-1.8057744391777903, 1.4591809012516597, -2.242691486712508, 2.353469458501837, 1.5706812628516171, 1.3361217348623085])"
7.971,"array('d', [-1.8059356200313275, 1.4591617075689634, -2.2426729878454847, 2.353467357366982, 1.5706799640552587, 1.3359614050392918])"
7.972,"array('d', [-1.8060953658445038, 1.4591447522735466, -2.2426466919348007, 2.353470675504963, 1.5706837887999765, 1.3358007340684463])"
7.973,"array('d', [-1.8062549445720941, 1.4591263357622983, -2.242625011479735, 2.3534643596324782, 1.5706836348367597, 1.3356389193081435])"
7.974,"array('d', [-1.8064152608651451, 1.4591073650542183, -2.242604175762768, 2.3534589716588936, 1.570682610091014, 1.3354797039977961])"
7.9750000000000005,"array('d', [-1.8065758010584656, 1.4590878619539203, -2.2425839209222445, 2.3534550863115506, 1.5706813908735306, 1.335320021199946])"
7.976,"array('d', [-1.8067365984291832, 1.4590678231820895, -2.2425642411177305, 2.353452593972245, 1.570680122385107, 1.3351600786835578])"
7.977,"array('d', [-1.8068959624192602, 1.4590500182476593, -2.242536785338691, 2.353455520996405, 1.5706839438164575, 1.3349997943619647])"
7.978,"array('d', [-1.807055160870829, 1.459030754526532, -2.2425139441653856, 2.353448843687866, 1.5706837845677561, 1.3348383739111398])"
7.979,"array('d', [-1.807215093975036, 1.4590109364008603, -2.2424919505435192, 2.3534431042038277, 1.5706827534326635, 1.3346795420303128])"
7.98,"array('d', [-1.807375250193554, 1.4589905854576775, -2.242470541989022, 2.3534388730976885, 1.5706815269795906, 1.3345202442969712])"
7.981,"array('d', [-1.8075356626306678, 1.4589696984088891, -2.242449712391564, 2.3534360408358164, 1.5706802511163946, 1.334360687560007])"
7.982,"array('d', [-1.8076946440012556, 1.4589510399185837, -2.242421129263405, 2.353438623020918, 1.5706840548326422, 1.3342007899272725])"
7.9830000000000005,"array('d', [-1.8078534614790933, 1.4589309250993143, -2.242397158567141, 2.3534316300033438, 1.5706838859064038, 1.3340397642056303])"
7.984,"array('d', [-1.8080130106704522, 1.4589102556110483, -2.2423740373256007, 2.3534255832402193, 1.5706828477385757, 1.3338813161553031])"
7.985,"array('d', [-1.8081727821517044, 1.45888905283383, -2.2423515044344415, 2.353421049252767, 1.570681614817406, 1.3337224039147217])"
7.986,"array('d', [-1.8083328088585446, 1.458867313479855, -2.242329553517588, 2.3534179187052193, 1.5706803328615058, 1.3335632334624556])"
7.987,"array('d', [-1.8084914068348796, 1.4588477972771852, -2.242299870909792, 2.3534201963840093, 1.5706841201353465, 1.3334037230817712])"
7.988,"array('d', [-1.8086498425047048, 1.4588268271907767, -2.242274797581249, 2.3534129271467656, 1.5706839429671977, 1.3332430926026513])"
7.989,"array('d', [-1.8088090069375486, 1.4588053021524061, -2.2422505747319574, 2.3534066115865917, 1.5706828992330677, 1.3330850290690812])"
7.99,"array('d', [-1.8089683927841989, 1.458783243332068, -2.2422269426807158, 2.3534018121630025, 1.5706816613017072, 1.3329265029655772])"
7.9910000000000005,"array('d', [-1.8091280328283634, 1.458760647443821, -2.2422038948186502, 2.3533984197421063, 1.5706803746801352, 1.3327677194918957])"
7.992,"array('d', [-1.8092879242181865, 1.4587375142979195, -2.2421814026020908, 2.3533963900774326, 1.5706791021967217, 1.332608673103883])"
7.993,"array('d', [-1.809446361229444, 1.4587166425767963, -2.2421510416905863, 2.353399783215411, 1.57068299108754, 1.3324492905279062])"
7.994,"array('d', [-1.8096046269992863, 1.4586943056517618, -2.2421253227429165, 2.353393450572366, 1.5706828694753943, 1.3322887757457125])"
7.995,"array('d', [-1.8097636258907026, 1.458671413475118, -2.2421004337915926, 2.3533880342442504, 1.5706818708906012, 1.3321308737604856])"
7.996,"array('d', [-1.8099228429649736, 1.4586479874914908, -2.2420761128648925, 2.3533841055888813, 1.5706806748288769, 1.3319725090146879])"
7.997,"array('d', [-1.8100806356752746, 1.458626776975797, -2.2420440995094504, 2.3533855866307882, 1.570684466605292, 1.331813814127325])"
7.998,"array('d', [-1.8102382690957488, 1.4586041171303537, -2.242016695746867, 2.35337757617564, 1.570684282180195, 1.3316540139843995])"
7.9990000000000006,"array('d', [-1.8103966255619295, 1.4585809020098355, -2.241990148682126, 2.3533705398083775, 1.570683226306348, 1.3314967592592457])"
8.0,"array('d', [-1.8105552019353328, 1.4585571523587875, -2.2419642012918826, 2.3533650318031705, 1.570681973563378, 1.3313390450874556])"
8.001,"array('d', [-1.8107140306596547, 1.4585328648664284, -2.2419388464448025, 2.3533609430870785, 1.570680671488906, 1.3311810748578112])"
8.002,"array('d', [-1.8108731088667307, 1.4585080392907892, -2.2419140553023333, 2.3533582289248027, 1.5706793835960609, 1.331022843189181])"
8.003,"array('d', [-1.8110307371546768, 1.4584854650009742, -2.2418814395743536, 2.3533609284010133, 1.5706832370957986, 1.3308642770841765])"
8.004,"array('d', [-1.8111881977497226, 1.458461430372728, -2.241853462094805, 2.3533539590672636, 1.5706830957120606, 1.3307045957161447])"
8.005,"array('d', [-1.811346385491885, 1.4584368400012895, -2.2418263186202387, 2.3533479231042858, 1.5706820826398313, 1.330547504549984])"
8.006,"array('d', [-1.8115047898138255, 1.458411714925157, -2.241799749926154, 2.3533433838132742, 1.5706808732138688, 1.3303899539380044])"
8.007,"array('d', [-1.8116617742018664, 1.4583887951023933, -2.24176553140098, 2.3533442430777076, 1.5706846320507815, 1.3302320749365213])"
8.008000000000001,"array('d', [-1.8118186026632712, 1.45836443073529, -2.24173591719971, 2.3533356657538533, 1.5706844304501406, 1.3300731071810206])"
8.009,"array('d', [-1.8119761482796022, 1.4583395105881585, -2.2417071622668656, 2.3533280776927104, 1.5706833626807317, 1.3299166629837909])"
8.01,"array('d', [-1.8121339121294886, 1.458314055000726, -2.241679012343405, 2.3533220252102005, 1.5706820991497703, 1.3297597625216162])"
8.011000000000001,"array('d', [-1.8122919263427761, 1.4582880606644197, -2.241651459825697, 2.353317399614993, 1.5706807869893353, 1.329602607584848])"
8.012,"array('d', [-1.8124501880236528, 1.4582615273045478, -2.241624475646494, 2.3533141559185164, 1.57067948947259, 1.3294451928887911])"
8.013,"array('d', [-1.8126070041821978, 1.45823723485324, -2.2415897080452596, 2.353316312222274, 1.5706833131600217, 1.3292874456997985])"
8.014,"array('d', [-1.8127636559415516, 1.458211486820351, -2.2415595716507317, 2.353308852675178, 1.5706831576362266, 1.3291285999454185])"
8.015,"array('d', [-1.8129210288629385, 1.4581851824925853, -2.2415302700210207, 2.353302339767258, 1.5706821356631833, 1.3289723226455732])"
8.016,"array('d', [-1.813078616565995, 1.4581583424926354, -2.2415015468244626, 2.353297328677898, 1.570680918373031, 1.32881558904868])"
8.017,"array('d', [-1.8132364518142645, 1.4581309635366304, -2.241473395436132, 2.3532937109450103, 1.5706796516719708, 1.328658604484431])"
8.018,"array('d', [-1.8133928426980204, 1.4581058219271914, -2.241437478838367, 2.3532954942273507, 1.5706834740471767, 1.3285012867030168])"
8.019,"array('d', [-1.8135490708459674, 1.4580792269470144, -2.2414061935802625, 2.3532876873165915, 1.570683313908245, 1.3283428785274467])"
8.02,"array('d', [-1.8137060172775914, 1.458052075529383, -2.2413757458077526, 2.3532808364865985, 1.5706822859645693, 1.3281870279219696])"
8.021,"array('d', [-1.8138631777366148, 1.4580243880949983, -2.241345880491855, 2.353275492955441, 1.5706810617768292, 1.3280307225716015])"
8.022,"array('d', [-1.8140205848169066, 1.457996161350116, -2.2413165907570227, 2.353271548321923, 1.5706797880012324, 1.3278741669154366])"
8.023,"array('d', [-1.8141765493412914, 1.457970167673962, -2.2412795554417695, 2.3532730008473877, 1.5706835945253004, 1.3277172788765061])"
8.024000000000001,"array('d', [-1.8143323528982174, 1.4579427228624209, -2.2412471503719487, 2.353264888349826, 1.5706834252420034, 1.3275593090009137])"
8.025,"array('d', [-1.8144888718345085, 1.4579147214123442, -2.241215584680957, 2.353257739975319, 1.5706823905530964, 1.3274038857703905])"
8.026,"array('d', [-1.814645604010774, 1.4578861835536232, -2.2411846046403427, 2.35325210312651, 1.5706811601080966, 1.3272480093795231])"
8.027000000000001,"array('d', [-1.8148025818533438, 1.4578571059916297, -2.2411542031245135, 2.353247869576756, 1.5706798804171374, 1.327091883415553])"
